Z_real,Z_imag,Spectrum_Number,Frequency_Hz
5.731462624078e+02,-1.079436552322e+02,74,1.000000000000e+01
5.880462175964e+02,-8.472512034425e+01,74,7.196856730012e+00
5.982265683877e+02,-6.575205584518e+01,74,5.179474679231e+00
6.051928903876e+02,-5.063443387486e+01,74,3.727593720315e+00
6.099946754305e+02,-3.878608835486e+01,74,2.682695795280e+00
6.133390792936e+02,-2.960115067710e+01,74,1.930697728883e+00
6.156956713692e+02,-2.253318401781e+01,74,1.389495494373e+00
6.173755261194e+02,-1.712158449556e+01,74,1.000000000000e+00
6.185858652563e+02,-1.299264137212e+01,74,7.196856730012e-01
6.194661774234e+02,-9.850083326366e+00,74,5.179474679231e-01
6.201116000732e+02,-7.462463534961e+00,74,3.727593720315e-01
6.205879499870e+02,-5.650719777386e+00,74,2.682695795280e-01
6.209414051834e+02,-4.277223574973e+00,74,1.930697728883e-01
6.212047928866e+02,-3.236671743665e+00,74,1.389495494373e-01
6.214017239432e+02,-2.448751349389e+00,74,1.000000000000e-01
6.215493519606e+02,-1.852349094869e+00,74,7.196856730012e-02
6.216602444482e+02,-1.401038428393e+00,74,5.179474679231e-02
6.217436723992e+02,-1.059592716443e+00,74,3.727593720315e-02
6.218065128134e+02,-8.013072180688e-01,74,2.682695795280e-02
6.218538892195e+02,-6.059508828984e-01,74,1.930697728883e-02
6.218896318560e+02,-4.582045606921e-01,74,1.389495494373e-02
6.219166117511e+02,-3.464727071975e-01,74,1.000000000000e-02
1.027724836306e+01,-1.145490821111e+00,75,1.000000000000e+05
1.036753844202e+01,-1.514588790444e+00,75,7.196856730012e+04
1.048759122040e+01,-2.002428178810e+00,75,5.179474679231e+04
1.064748195940e+01,-2.647065642120e+00,75,3.727593720315e+04
1.086088849536e+01,-3.498645027269e+00,75,2.682695795280e+04
1.114651379203e+01,-4.623150442366e+00,75,1.930697728883e+04
1.153015769054e+01,-6.107255352871e+00,75,1.389495494373e+04
1.204778342445e+01,-8.064528799896e+00,75,1.000000000000e+04
1.275012923616e+01,-1.064326662467e+01,75,7.196856730012e+03
1.370974421472e+01,-1.403615672685e+01,75,5.179474679231e+03
1.503184712643e+01,-1.849177987113e+01,75,3.727593720315e+03
1.687120281404e+01,-2.432742472650e+01,75,2.682695795280e+03
1.945835759729e+01,-3.194153213470e+01,75,1.930697728883e+03
2.314003025971e+01,-4.182166832134e+01,75,1.389495494373e+03
2.843974735486e+01,-5.453919456197e+01,75,1.000000000000e+03
3.614426574011e+01,-7.071315984314e+01,75,7.196856730012e+02
4.741442735413e+01,-9.091190610389e+01,75,5.179474679231e+02
6.389597698758e+01,-1.154432306700e+02,75,3.727593720315e+02
8.775083088710e+01,-1.439773178315e+02,75,2.682695795280e+02
1.214349270195e+02,-1.749967253032e+02,75,1.930697728883e+02
1.669718712738e+02,-2.052564481948e+02,75,1.389495494373e+02
2.246222486017e+02,-2.297828793596e+02,75,1.000000000000e+02
2.914907331489e+02,-2.431070245436e+02,75,7.196856730012e+01
3.614027739917e+02,-2.416844328700e+02,75,5.179474679231e+01
4.269402890566e+02,-2.259133415048e+02,75,3.727593720315e+01
4.824477317570e+02,-1.998924234719e+02,75,2.682695795280e+01
5.256849613834e+02,-1.691586100700e+02,75,1.930697728883e+01
5.573589147799e+02,-1.384129384778e+02,75,1.389495494373e+01
5.796583327279e+02,-1.105527287866e+02,75,1.000000000000e+01
5.950209723254e+02,-8.682836257172e+01,75,7.196856730012e+00
6.055187326741e+02,-6.741368565635e+01,75,5.179474679231e+00
6.127006645646e+02,-5.192951045873e+01,75,3.727593720315e+00
6.176489657351e+02,-3.978629693145e+01,75,2.682695795280e+00
6.210936166593e+02,-3.036884592834e+01,75,1.930697728883e+00
6.235195202549e+02,-2.311990496677e+01,75,1.389495494373e+00
6.252478790807e+02,-1.756866003166e+01,75,1.000000000000e+00
6.264925792382e+02,-1.333259276352e+01,75,7.196856730012e-01
6.273975149069e+02,-1.010819037071e+01,75,5.179474679231e-01
6.280607650134e+02,-7.658217771084e+00,75,3.727593720315e-01
6.285501361710e+02,-5.799066682836e+00,75,2.682695795280e-01
6.289131721638e+02,-4.389578738658e+00,75,1.930697728883e-01
6.291836515018e+02,-3.321730820775e+00,75,1.389495494373e-01
6.293858569114e+02,-2.513125185009e+00,75,1.000000000000e-01
6.295374225457e+02,-1.901056440817e+00,75,7.196856730012e-02
6.296512633963e+02,-1.437885415040e+00,75,5.179474679231e-02
6.297369040529e+02,-1.087463635858e+00,75,3.727593720315e-02
6.298014080081e+02,-8.223865516201e-01,75,2.682695795280e-02
6.298500367822e+02,-6.218923958252e-01,75,1.930697728883e-02
6.298867232199e+02,-4.702598431290e-01,75,1.389495494373e-02
6.299144149381e+02,-3.555887538132e-01,75,1.000000000000e-02
1.027722298183e+01,-1.145503871151e+00,76,1.000000000000e+05
1.036749408316e+01,-1.514611664503e+00,76,7.196856730012e+04
1.048751371697e+01,-2.002468297922e+00,76,5.179474679231e+04
1.064734659886e+01,-2.647136066238e+00,76,3.727593720315e+04
1.086065220968e+01,-3.498768782485e+00,76,2.682695795280e+04
1.114610161809e+01,-4.623368222429e+00,76,1.930697728883e+04
1.152943937064e+01,-6.107639292218e+00,76,1.389495494373e+04
1.204653314216e+01,-8.065207249109e+00,76,1.000000000000e+04
1.274795675444e+01,-1.064446902660e+01,76,7.196856730012e+03
1.370597812708e+01,-1.403829554287e+01,76,5.179474679231e+03
1.502533942455e+01,-1.849560141437e+01,76,3.727593720315e+03
1.686000794899e+01,-2.433428916380e+01,76,2.682695795280e+03
1.943922100038e+01,-3.195393679757e+01,76,1.930697728883e+03
2.310761273292e+01,-4.184422876235e+01,76,1.389495494373e+03
2.838555071818e+01,-5.458047632326e+01,76,1.000000000000e+03
3.605541188281e+01,-7.078904207105e+01,76,7.196856730012e+02
4.727300307778e+01,-9.105152394618e+01,76,5.179474679231e+02
6.368098951643e+01,-1.156986816735e+02,76,3.727593720315e+02
8.744727457602e+01,-1.444371649746e+02,76,2.682695795280e+02
1.210571063964e+02,-1.757985483636e+02,76,1.930697728883e+02
1.666057353655e+02,-2.065831809974e+02,76,1.389495494373e+02
2.244735544125e+02,-2.318177178794e+02,76,1.000000000000e+02
2.918926446658e+02,-2.459374993553e+02,76,7.196856730012e+01
3.627318964030e+02,-2.452064388521e+02,76,5.179474679231e+01
4.294669206719e+02,-2.298292703338e+02,76,3.727593720315e+01
4.862334716785e+02,-2.038269424658e+02,76,2.682695795280e+01
5.306004202412e+02,-1.727989192438e+02,76,1.930697728883e+01
5.631774961866e+02,-1.415783607221e+02,76,1.389495494373e+01
5.861447226400e+02,-1.131862164092e+02,76,1.000000000000e+01
6.019779439319e+02,-8.895370172573e+01,76,7.196856730012e+00
6.127987836840e+02,-6.909405740940e+01,76,5.179474679231e+00
6.202002198916e+02,-5.323986802064e+01,76,3.727593720315e+00
6.252976560316e+02,-4.079865933940e+01,76,2.682695795280e+00
6.288443036104e+02,-3.114605452531e+01,76,1.930697728883e+00
6.313406909416e+02,-2.371399447240e+01,76,1.389495494373e+00
6.331183460818e+02,-1.802140266884e+01,76,1.000000000000e+00
6.343979491550e+02,-1.367688163996e+01,76,7.196856730012e-01
6.353278839973e+02,-1.036960607477e+01,76,5.179474679231e-01
6.360092255463e+02,-7.856489871271e+00,76,3.727593720315e-01
6.365118058292e+02,-5.949326399169e+00,76,2.682695795280e-01
6.368845578701e+02,-4.503385263951e+00,76,1.930697728883e-01
6.371622271708e+02,-3.407890137788e+00,76,1.389495494373e-01
6.373697790092e+02,-2.578332530307e+00,76,1.000000000000e-01
6.375253354509e+02,-1.950394918764e+00,76,7.196856730012e-02
6.376421641315e+02,-1.475210118707e+00,76,5.179474679231e-02
6.377300469042e+02,-1.115696050390e+00,76,3.727593720315e-02
6.377962363907e+02,-8.437393775115e-01,76,2.682695795280e-02
6.378461340182e+02,-6.380407899824e-01,76,1.930697728883e-02
6.378837766404e+02,-4.824716012188e-01,76,1.389495494373e-02
6.379121894986e+02,-3.648231412622e-01,76,1.000000000000e-02
1.027719823825e+01,-1.145516591881e+00,77,1.000000000000e+05
1.036745083823e+01,-1.514633960788e+00,77,7.196856730012e+04
1.048743815865e+01,-2.002507402382e+00,77,5.179474679231e+04
1.064721463277e+01,-2.647204706308e+00,77,3.727593720315e+04
1.086042184311e+01,-3.498889395872e+00,77,2.682695795280e+04
1.114569975480e+01,-4.623580458236e+00,77,1.930697728883e+04
1.152873898549e+01,-6.108013422380e+00,77,1.389495494373e+04
1.204531399589e+01,-8.065868286405e+00,77,1.000000000000e+04
1.274583818405e+01,-1.064564039521e+01,77,7.196856730012e+03
1.370230504441e+01,-1.404037877383e+01,77,5.179474679231e+03
1.501899135008e+01,-1.849932281484e+01,77,3.727593720315e+03
1.684908507368e+01,-2.434097199195e+01,77,2.682695795280e+03
1.942054301156e+01,-3.196600981898e+01,77,1.930697728883e+03
2.307595661342e+01,-4.186617962942e+01,77,1.389495494373e+03
2.833258902712e+01,-5.462063239121e+01,77,1.000000000000e+03
3.596848937405e+01,-7.086284419980e+01,77,7.196856730012e+02
4.713442531673e+01,-9.118732435954e+01,77,5.179474679231e+02
6.346978424748e+01,-1.159472605146e+02,77,3.727593720315e+02
8.714779318729e+01,-1.448851072334e+02,77,2.682695795280e+02
1.206815360550e+02,-1.765810712211e+02,77,1.930697728883e+02
1.662356382000e+02,-2.078817253549e+02,77,1.389495494373e+02
2.243085207884e+02,-2.338172397056e+02,77,1.000000000000e+02
2.922610843136e+02,-2.487323236507e+02,77,7.196856730012e+01
3.640115457740e+02,-2.487022350598e+02,77,5.179474679231e+01
4.319359536091e+02,-2.337354014366e+02,77,3.727593720315e+01
4.899635104075e+02,-2.077682898358e+02,77,2.682695795280e+01
5.354689794121e+02,-1.764576217996e+02,77,1.930697728883e+01
5.689602201368e+02,-1.447674559933e+02,77,1.389495494373e+01
5.926053456945e+02,-1.158438642434e+02,77,1.000000000000e+01
6.089170521025e+02,-9.110099306443e+01,77,7.196856730012e+00
6.200666613329e+02,-7.079309138573e+01,77,5.179474679231e+00
6.276915158238e+02,-5.456546335204e+01,77,3.727593720315e+00
6.329407204996e+02,-4.182315226494e+01,77,2.682695795280e+00
6.365911242719e+02,-3.193276386185e+01,77,1.930697728883e+00
6.391591738858e+02,-2.431544568001e+01,77,1.389495494373e+00
6.409869214701e+02,-1.847980865360e+01,77,1.000000000000e+00
6.423019716921e+02,-1.402550593125e+01,77,7.196856730012e-01
6.432572827646e+02,-1.063432928909e+01,77,5.179474679231e-01
6.439569805536e+02,-8.057279193558e+00,77,3.727593720315e-01
6.444729583161e+02,-6.101498566083e+00,77,2.682695795280e-01
6.448555619306e+02,-4.618642947816e+00,77,1.930697728883e-01
6.451405196798e+02,-3.495149579922e+00,77,1.389495494373e-01
6.453534901138e+02,-2.644373320223e+00,77,1.000000000000e-01
6.455130906058e+02,-2.000364491761e+00,77,7.196856730012e-02
6.456329466135e+02,-1.513012518379e+00,77,5.179474679231e-02
6.457231009298e+02,-1.144289948071e+00,77,3.727593720315e-02
6.457909979478e+02,-8.653656889213e-01,77,2.682695795280e-02
6.458421809197e+02,-6.543960614789e-01,77,1.930697728883e-02
6.458807921133e+02,-4.948398327408e-01,77,1.389495494373e-02
6.459099354300e+02,-3.741758682764e-01,77,1.000000000000e-02
1.027717410859e+01,-1.145528995611e+00,78,1.000000000000e+05
1.036740866580e+01,-1.514655700918e+00,78,7.196856730012e+04
1.048736447311e+01,-2.002545530201e+00,78,5.179474679231e+04
1.064708593504e+01,-2.647271629271e+00,78,3.727593720315e+04
1.086019717602e+01,-3.499006985560e+00,78,2.682695795280e+04
1.114530782008e+01,-4.623787358796e+00,78,1.930697728883e+04
1.152805587176e+01,-6.108378114390e+00,78,1.389495494373e+04
1.204412483712e+01,-8.066512573150e+00,78,1.000000000000e+04
1.274377154358e+01,-1.064678191529e+01,78,7.196856730012e+03
1.369872156577e+01,-1.404240855491e+01,78,5.179474679231e+03
1.501279710769e+01,-1.850294794643e+01,78,3.727593720315e+03
1.683842441535e+01,-2.434748029034e+01,78,2.682695795280e+03
1.940230740306e+01,-3.197776422646e+01,78,1.930697728883e+03
2.304503557812e+01,-4.188754502502e+01,78,1.389495494373e+03
2.828082112593e+01,-5.465970743248e+01,78,1.000000000000e+03
3.588343766942e+01,-7.093464856087e+01,78,7.196856730012e+02
4.699861425731e+01,-9.131945647751e+01,78,5.179474679231e+02
6.326227809261e+01,-1.161892275477e+02,78,3.727593720315e+02
8.685235309684e+01,-1.453215695916e+02,78,2.682695795280e+02
1.203083445689e+02,-1.773449130320e+02,78,1.930697728883e+02
1.658620328462e+02,-2.091528295800e+02,78,1.389495494373e+02
2.241280360580e+02,-2.357821004327e+02,78,1.000000000000e+02
2.925972709478e+02,-2.514917558858e+02,78,7.196856730012e+01
3.652429312622e+02,-2.521715375089e+02,78,5.179474679231e+01
4.343482547265e+02,-2.376310672957e+02,78,3.727593720315e+01
4.936382811832e+02,-2.117157197873e+02,78,2.682695795280e+01
5.402907557697e+02,-1.801341078229e+02,78,1.930697728883e+01
5.747070484441e+02,-1.479798086082e+02,78,1.389495494373e+01
5.990401181296e+02,-1.185254187187e+02,78,1.000000000000e+01
6.158382178020e+02,-9.327009169416e+01,78,7.196856730012e+00
6.273223061060e+02,-7.251070769466e+01,78,5.179474679231e+00
6.351745120620e+02,-5.590625313227e+01,78,3.727593720315e+00
6.405781334223e+02,-4.285975233307e+01,78,2.682695795280e+00
6.443340628122e+02,-3.272896130111e+01,78,1.930697728883e+00
6.469749595621e+02,-2.492425172030e+01,78,1.389495494373e+00
6.488535996003e+02,-1.894387422562e+01,78,1.000000000000e+00
6.502046435381e+02,-1.437846356410e+01,78,7.196856730012e-01
6.511857092799e+02,-1.090235886285e+01,78,5.179474679231e-01
6.519040289175e+02,-8.260585095373e+00,78,3.727593720315e-01
6.524335929861e+02,-6.255582823010e+00,78,2.682695795280e-01
6.528261839735e+02,-4.735351587100e+00,78,1.930697728883e-01
6.531185288151e+02,-3.583509032340e+00,78,1.389495494373e-01
6.533369901027e+02,-2.711247489676e+00,78,1.000000000000e-01
6.535006879401e+02,-2.050965122850e+00,78,7.196856730012e-02
6.536236108019e+02,-1.551292593035e+00,78,5.179474679231e-02
6.537160661068e+02,-1.173245316930e+00,78,3.727593720315e-02
6.537856926662e+02,-8.872654790265e-01,78,2.682695795280e-02
6.538381774792e+02,-6.709582064230e-01,78,1.930697728883e-02
6.538777696342e+02,-5.073645354741e-01,78,1.389495494373e-02
6.539076527299e+02,-3.836469335878e-01,78,1.000000000000e-02
1.027715057028e+01,-1.145541094044e+00,79,1.000000000000e+05
1.036736752645e+01,-1.514676905444e+00,79,7.196856730012e+04
1.048729259158e+01,-2.002582717513e+00,79,5.179474679231e+04
1.064696038574e+01,-2.647336898759e+00,79,3.727593720315e+04
1.085997799946e+01,-3.499121663828e+00,79,2.682695795280e+04
1.114492545049e+01,-4.623989122747e+00,79,1.930697728883e+04
1.152738939843e+01,-6.108733720807e+00,79,1.389495494373e+04
1.204296457309e+01,-8.067140737654e+00,79,1.000000000000e+04
1.274175494747e+01,-1.064789471218e+01,79,7.196856730012e+03
1.369522445392e+01,-1.404438691349e+01,79,5.179474679231e+03
1.500675117893e+01,-1.850648048632e+01,79,3.727593720315e+03
1.682801666289e+01,-2.435382077663e+01,79,2.682695795280e+03
1.938449870075e+01,-3.198921237826e+01,79,1.930697728883e+03
2.301482449408e+01,-4.190834780929e+01,79,1.389495494373e+03
2.823020763835e+01,-5.469774381336e+01,79,1.000000000000e+03
3.580019863842e+01,-7.100453328127e+01,79,7.196856730012e+02
4.686549275500e+01,-9.144806197861e+01,79,5.179474679231e+02
6.305838942803e+01,-1.164248306608e+02,79,3.727593720315e+02
8.656091747450e+01,-1.457469582552e+02,79,2.682695795280e+02
1.199376469651e+02,-1.780906694121e+02,79,1.930697728883e+02
1.654853435878e+02,-2.103972211924e+02,79,1.389495494373e+02
2.239329475252e+02,-2.377129499322e+02,79,1.000000000000e+02
2.929023846134e+02,-2.542160706602e+02,79,7.196856730012e+01
3.664272405864e+02,-2.556140917998e+02,79,5.179474679231e+01
4.367046883173e+02,-2.415156274738e+02,79,3.727593720315e+01
4.972582239799e+02,-2.156685028079e+02,79,2.682695795280e+01
5.450658735985e+02,-1.838277743850e+02,79,1.930697728883e+01
5.804179478884e+02,-1.512150050018e+02,79,1.389495494373e+01
6.054489588545e+02,-1.212306265794e+02,79,1.000000000000e+01
6.227413632698e+02,-9.546085258153e+01,79,7.196856730012e+00
6.345656590582e+02,-7.424682627789e+01,79,5.179474679231e+00
6.426491685523e+02,-5.726219393002e+01,79,3.727593720315e+00
6.482098691870e+02,-4.390843610803e+01,79,2.682695795280e+00
6.520731034437e+02,-3.353463417572e+01,79,1.930697728883e+00
6.547880384636e+02,-2.554040570938e+01,79,1.389495494373e+00
6.567183748352e+02,-1.941359561788e+01,79,1.000000000000e+00
6.581059613848e+02,-1.473575246216e+01,79,7.196856730012e-01
6.591131616160e+02,-1.117369364384e+01,79,5.179474679231e-01
6.598503695210e+02,-8.466406933536e+00,79,3.727593720315e-01
6.603937091940e+02,-6.411578809110e+00,79,2.682695795280e-01
6.607964236272e+02,-4.853510978532e+00,79,1.930697728883e-01
6.610962543630e+02,-3.672968380156e+00,79,1.389495494373e-01
6.613202788532e+02,-2.778954973564e+00,79,1.000000000000e-01
6.614881273835e+02,-2.102196775065e+00,79,7.196856730012e-02
6.616141566565e+02,-1.590050321651e+00,79,5.179474679231e-02
6.617089424120e+02,-1.202562144997e+00,79,3.727593720315e-02
6.617803205328e+02,-9.094387410036e-01,79,2.682695795280e-02
6.618341236892e+02,-6.877272209229e-01,79,1.930697728883e-02
6.618747091988e+02,-5.200457071976e-01,79,1.389495494373e-02
6.619053413958e+02,-3.932363359285e-01,79,1.000000000000e-02
1.027712760185e+01,-1.145552898314e+00,80,1.000000000000e+05
1.036732738268e+01,-1.514697593917e+00,80,7.196856730012e+04
1.048722244861e+01,-2.002618998693e+00,80,5.179474679231e+04
1.064683787072e+01,-2.647400575299e+00,80,3.727593720315e+04
1.085976411462e+01,-3.499233537468e+00,80,2.682695795280e+04
1.114455230012e+01,-4.624185938987e+00,80,1.930697728883e+04
1.152673896486e+01,-6.109080576853e+00,80,1.389495494373e+04
1.204183216352e+01,-8.067753377211e+00,80,1.000000000000e+04
1.273978660032e+01,-1.064897985538e+01,80,7.196856730012e+03
1.369181062561e+01,-1.404631577585e+01,80,5.179474679231e+03
1.500084830585e+01,-1.850992392720e+01,80,3.727593720315e+03
1.681785293996e+01,-2.435999982949e+01,80,2.682695795280e+03
1.936710214104e+01,-3.200036600556e+01,80,1.930697728883e+03
2.298529935250e+01,-4.192860967837e+01,80,1.389495494373e+03
2.818071087435e+01,-5.473478174424e+01,80,1.000000000000e+03
3.571871645122e+01,-7.107257254410e+01,80,7.196856730012e+02
4.673498624436e+01,-9.157327553549e+01,80,5.179474679231e+02
6.285803814623e+01,-1.166543059858e+02,80,3.727593720315e+02
8.627344670791e+01,-1.461616616158e+02,80,2.682695795280e+02
1.195695457948e+02,-1.788189134041e+02,80,1.930697728883e+02
1.651059676616e+02,-2.116156073237e+02,80,1.389495494373e+02
2.237240632765e+02,-2.396104316846e+02,80,1.000000000000e+02
2.931775675066e+02,-2.569055572427e+02,80,7.196856730012e+01
3.675656399183e+02,-2.590296717859e+02,80,5.179474679231e+01
4.390061155529e+02,-2.453884679820e+02,80,3.727593720315e+01
5.008237850742e+02,-2.196259255499e+02,80,2.682695795280e+01
5.497944643923e+02,-1.875380255936e+02,80,1.930697728883e+01
5.860928901472e+02,-1.544726337809e+02,80,1.389495494373e+01
6.118317894309e+02,-1.239592349136e+02,80,1.000000000000e+01
6.296264120168e+02,-9.767313056537e+01,80,7.196856730012e+00
6.417966618131e+02,-7.600136691385e+01,80,5.179474679231e+00
6.501154454862e+02,-5.863324220493e+01,80,3.727593720315e+00
6.558359022850e+02,-4.496918009384e+01,80,2.682695795280e+00
6.598082304225e+02,-3.434976978795e+01,80,1.930697728883e+00
6.625984011018e+02,-2.616390074882e+01,80,1.389495494373e+00
6.645812415451e+02,-1.988896905658e+01,80,1.000000000000e+00
6.660059219275e+02,-1.509737054603e+01,80,7.196856730012e-01
6.670396378471e+02,-1.144833247848e+01,80,5.179474679231e-01
6.677960012475e+02,-8.674744064256e+00,80,3.727593720315e-01
6.683533062950e+02,-6.569486163280e+00,80,2.682695795280e-01
6.687662805201e+02,-4.973120918724e+00,80,1.930697728883e-01
6.690736961099e+02,-3.763527508431e+00,80,1.389495494373e-01
6.693033562425e+02,-2.847495706761e+00,80,1.000000000000e-01
6.694754088656e+02,-2.154059411428e+00,80,7.196856730012e-02
6.696045841369e+02,-1.629285683197e+00,80,5.179474679231e-02
6.697017298224e+02,-1.232240420297e+00,80,3.727593720315e-02
6.697748815344e+02,-9.318854680284e-01,80,2.682695795280e-02
6.698300195421e+02,-7.047031010861e-01,80,1.930697728883e-02
6.698716108027e+02,-5.328833456900e-01,80,1.389495494373e-02
6.699030014251e+02,-4.029440740302e-01,80,1.000000000000e-02
1.027710518285e+01,-1.145564419021e+00,81,1.000000000000e+05
1.036728819879e+01,-1.514717784951e+00,81,7.196856730012e+04
1.048715398189e+01,-2.002654406459e+00,81,5.179474679231e+04
1.064671828131e+01,-2.647462716498e+00,81,3.727593720315e+04
1.085955533214e+01,-3.499342708111e+00,81,2.682695795280e+04
1.114418803954e+01,-4.624377987267e+00,81,1.930697728883e+04
1.152610399897e+01,-6.109419001465e+00,81,1.389495494373e+04
1.204072661742e+01,-8.068351059986e+00,81,1.000000000000e+04
1.273786479160e+01,-1.065003836199e+01,81,7.196856730012e+03
1.368847714255e+01,-1.404819697341e+01,81,5.179474679231e+03
1.499508347589e+01,-1.851328158875e+01,81,3.727593720315e+03
1.680792477994e+01,-2.436602350961e+01,81,2.682695795280e+03
1.935010363078e+01,-3.201123625158e+01,81,1.930697728883e+03
2.295643720716e+01,-4.194835123701e+01,81,1.389495494373e+03
2.813229474248e+01,-5.477085941353e+01,81,1.000000000000e+03
3.563893747139e+01,-7.113883683037e+01,81,7.196856730012e+02
4.660702265060e+01,-9.169522523263e+01,81,5.179474679231e+02
6.266114569548e+01,-1.168778785637e+02,81,3.727593720315e+02
8.598989878414e+01,-1.465660511597e+02,81,2.682695795280e+02
1.192041321224e+02,-1.795301964076e+02,81,1.930697728883e+02
1.647242768914e+02,-2.128086751391e+02,81,1.389495494373e+02
2.235021539172e+02,-2.414751821906e+02,81,1.000000000000e+02
2.934239249385e+02,-2.595605181851e+02,81,7.196856730012e+01
3.686592738153e+02,-2.624180782832e+02,81,5.179474679231e+01
4.412533939588e+02,-2.492490006481e+02,81,3.727593720315e+01
5.043354166224e+02,-2.235872907055e+02,81,2.682695795280e+01
5.544766666531e+02,-1.912642726387e+02,81,1.930697728883e+01
5.917318517274e+02,-1.577522857775e+02,81,1.389495494373e+01
6.181885340551e+02,-1.267109911816e+02,81,1.000000000000e+01
6.364932888214e+02,-9.990678036855e+01,81,7.196856730012e+00
6.490152565635e+02,-7.777424922216e+01,81,5.179474679231e+00
6.575733033013e+02,-6.001935430907e+01,81,3.727593720315e+00
6.634562073119e+02,-4.604196073481e+01,81,2.682695795280e+00
6.675394280484e+02,-3.517435540989e+01,81,1.930697728883e+00
6.704060380067e+02,-2.679472992574e+01,81,1.389495494373e+00
6.724421941082e+02,-2.036999076123e+01,81,1.000000000000e+00
6.739045218645e+02,-1.546331573325e+01,81,7.196856730012e-01
6.749651360486e+02,-1.172627421184e+01,81,5.179474679231e-01
6.757409229810e+02,-8.885595843140e+00,81,3.727593720315e-01
6.763123836444e+02,-6.729304524146e+00,81,2.682695795280e-01
6.767357542809e+02,-5.094181204172e+00,81,1.930697728883e-01
6.770508538424e+02,-3.855186302177e+00,81,1.389495494373e-01
6.772862221482e+02,-2.916869624120e+00,81,1.000000000000e-01
6.774625323160e+02,-2.206552994953e+00,81,7.196856730012e-02
6.775948932029e+02,-1.668998656642e+00,81,5.179474679231e-02
6.776944283149e+02,-1.262280130855e+00,81,3.727593720315e-02
6.777693756576e+02,-9.546056532755e-01,81,2.682695795280e-02
6.778258650304e+02,-7.218858430200e-01,81,1.930697728883e-02
6.778684744417e+02,-5.458774487300e-01,81,1.389495494373e-02
6.779006328155e+02,-4.127701466248e-01,81,1.000000000000e-02
1.027708329379e+01,-1.145575666261e+00,82,1.000000000000e+05
1.036724994075e+01,-1.514737496272e+00,82,7.196856730012e+04
1.048708713202e+01,-2.002688971975e+00,82,5.179474679231e+04
1.064660151395e+01,-2.647523377221e+00,82,3.727593720315e+04
1.085935147160e+01,-3.499449272537e+00,82,2.682695795280e+04
1.114383235482e+01,-4.624565438736e+00,82,1.930697728883e+04
1.152548395554e+01,-6.109749298271e+00,82,1.389495494373e+04
1.203964699029e+01,-8.068934326772e+00,82,1.000000000000e+04
1.273598789063e+01,-1.065107119990e+01,82,7.196856730012e+03
1.368522120296e+01,-1.405003224847e+01,82,5.179474679231e+03
1.498945190770e+01,-1.851655662815e+01,82,3.727593720315e+03
1.679822410264e+01,-2.437189757923e+01,82,2.682695795280e+03
1.933348970972e+01,-3.202183370769e+01,82,1.930697728883e+03
2.292821611669e+01,-4.196759206580e+01,82,1.389495494373e+03
2.808492466745e+01,-5.480601311175e+01,82,1.000000000000e+03
3.556081015407e+01,-7.120339314344e+01,82,7.196856730012e+02
4.648153230316e+01,-9.181403295515e+01,82,5.179474679231e+02
6.246763510859e+01,-1.170957629651e+02,82,3.727593720315e+02
8.571022963338e+01,-1.469604823252e+02,82,2.682695795280e+02
1.188414864364e+02,-1.802250490722e+02,82,1.930697728883e+02
1.643406192219e+02,-2.139770922735e+02,82,1.389495494373e+02
2.232679542379e+02,-2.433078304557e+02,82,1.000000000000e+02
2.936425262973e+02,-2.621812680191e+02,82,7.196856730012e+01
3.697092651919e+02,-2.657791378211e+02,82,5.179474679231e+01
4.434473769196e+02,-2.530966624883e+02,82,3.727593720315e+01
5.077935762496e+02,-2.275519168734e+02,82,2.682695795280e+01
5.591126256929e+02,-1.950059338331e+02,82,1.930697728883e+01
5.973348138962e+02,-1.610535540988e+02,82,1.389495494373e+01
6.245191195397e+02,-1.294856432434e+02,82,1.000000000000e+01
6.433419197261e+02,-1.021616566098e+02,82,7.196856730012e+00
6.562213860703e+02,-7.956539266797e+01,82,5.179474679231e+00
6.650227026808e+02,-6.142048648847e+01,82,3.727593720315e+00
6.710707589673e+02,-4.712675441605e+01,82,2.682695795280e+00
6.752666806652e+02,-3.600837828360e+01,82,1.930697728883e+00
6.782109397265e+02,-2.743288631280e+01,82,1.389495494373e+00
6.803012269105e+02,-2.085665694462e+01,82,1.000000000000e+00
6.818017578977e+02,-1.583358593830e+01,82,7.196856730012e-01
6.828896542974e+02,-1.200751768761e+01,82,5.179474679231e-01
6.836851336062e+02,-9.098961625184e+00,82,3.727593720315e-01
6.842709405978e+02,-6.891033530067e+00,82,2.682695795280e-01
6.847048445383e+02,-5.216691631254e+00,82,1.930697728883e-01
6.850277273468e+02,-3.947944646353e+00,82,1.389495494373e-01
6.852688764477e+02,-2.987076660471e+00,82,1.000000000000e-01
6.854494976646e+02,-2.259677488642e+00,82,7.196856730012e-02
6.855850838142e+02,-1.709189220946e+00,82,5.179474679231e-02
6.856870378663e+02,-1.292681264692e+00,82,3.727593720315e-02
6.857638028894e+02,-9.775992899192e-01,82,2.682695795280e-02
6.858216601465e+02,-7.392754428317e-01,82,1.930697728883e-02
6.858653001114e+02,-5.590280140961e-01,82,1.389495494373e-02
6.858982355645e+02,-4.227145524441e-01,82,1.000000000000e-02
1.027706191612e+01,-1.145586649657e+00,83,1.000000000000e+05
